ORDER_LINE_ID,ORDER_ID,ORDER_PRIORITY,CUSTOMER_ID,CUSTOMER_NAME,CUSTOMER_SEGMENT,CITY,PRODUCT_CATEGORY,PRODUCT_SUB_CATEGORY,PRODUCT_CONTAINER,PRODUCT_NAME,PROFIT,PROFIT_RATIO,QUANTITY_ORDERED,SALES,DISCOUNT,GROSS_UNIT_PRICE,SHIPPING_COST,SHIP_MODE,SHIP_DATE,ORDER_DATE,STATE,POSTAL_CODE,COUNTRY,LATITUDE,LONGITUDE,CONTINENT,REGION,SALES_REP
2721,90069,Not Specified,1054,Keith R Atkinson,Corporate,Buenos Aires,Technology,Telephones and Communication,Wrap Bag,Accessory37,-16,-76.19047619,1,21,1,22,3,Regular Air,5/28/2015,5/25/2015,Ciudad de Buenos Aires,AR101631,Argentina,-34.60250161,-58.39753137,America,South America,
9006,88825,Not Specified,3257,Sharon Marcus,Consumer,New York,Furniture,Tables,Jumbo Drum,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",3613,65.96677013,15,5477,189,369,60,Delivery Truck,5/28/2015,5/26/2015,New York,US10875,United States,40.74997906,-73.98001693,America,North America,Anand Prashad
6164,86610,Critical,2266,Brandon Beach,Corporate,Toronto,Office Supplies,Envelopes,Small Box,"#10 White Business Envelopes,4 1/8 x 9 1/2",165,62.97709924,16,262,9,17,1,Regular Air,5/28/2015,5/26/2015,Ontario,CA101660,Canada,43.69997988,-79.42002079,America,North America,
8079,87618,Critical,2941,Leah Pollock,Small Business,Jackson,Office Supplies,Rubber Bands,Wrap Bag,Staples Metal Binder Clips,12,57.14285714,8,21,0,3,1,Regular Air,5/28/2015,5/26/2015,Alabama,US10842,United States,35.61486615,-88.81389185,America,North America,Kevin Jernagan
623,90480,Low,241,Amy Ellis Holder,Small Business,Birmingham,Technology,Telephones and Communication,Small Box,270c,385,36.94817658,8,1042,40,133,3,Regular Air,5/27/2015,5/26/2015,England,GB101495,United Kingdom,52.47497398,-1.919996787,Europe,Northern Europe,
6163,86610,Critical,2266,Brandon Beach,Corporate,Toronto,Office Supplies,Appliances,Medium Box,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",-14,-40,3,35,1,12,6,Regular Air,5/29/2015,5/26/2015,Ontario,CA101660,Canada,43.69997988,-79.42002079,America,North America,
622,90480,Low,241,Amy Ellis Holder,Small Business,Sheffield,Office Supplies,Binders and Binder Accessories,Small Box,Storex Dura Pro™ Binders,-64,-79.01234568,13,81,3,6,10,Regular Air,6/3/2015,5/26/2015,England,GB101483,United Kingdom,53.36667666,-1.499996583,Europe,Northern Europe,
1153,86012,Critical,451,Joyce Murray,Home Office,Melbourne,Office Supplies,Binders and Binder Accessories,Small Box,Vinyl Sectional Post Binders,290,63.31877729,12,458,15,40,3,Regular Air,5/29/2015,5/27/2015,State of Victoria,AU101558,Australia,-37.82003131,144.9750162,Oceania,Australia and New Zealand,
2239,90674,Critical,865,Dana Burgess,Corporate,Yaroslavl,Furniture,Office Furnishings,Wrap Bag,Coloredge Poster Frame,118,45.03816794,18,262,6,15,5,Regular Air,5/29/2015,5/27/2015,Yaroslavskaya Oblast',RU101488,Russia,57.61998293,39.87001054,Europe,Eastern Europe,
959,90291,Not Specified,370,Sam Oh,Corporate,Bristol,Technology,Telephones and Communication,Medium Box,1726 Digital Answering Machine,48,14.72392638,15,326,6,22,5,Regular Air,5/30/2015,5/27/2015,England,GB101490,United Kingdom,51.44999778,-2.583315472,Europe,Northern Europe,
960,90291,Not Specified,371,Roberta Mullins Peters,Corporate,Glasgow,Office Supplies,Binders and Binder Accessories,Small Box,3M Organizer Strips,-39,-79.59183673,9,49,1,6,8,Express Air,5/30/2015,5/27/2015,England,GB101496,United Kingdom,55.87440472,-4.250707236,Europe,Northern Europe,
1159,86012,Critical,452,Leslie Rowland,Home Office,Sydney,Technology,Telephones and Communication,Small Pack,Accessory36,-46,-79.31034483,1,58,2,59,5,Regular Air,5/29/2015,5/27/2015,State of New South Wales,2000,Australia,-33.92001097,151.1851798,Oceania,Australia and New Zealand,
26,86839,Medium,15,Timothy Reese,Small Business,Manchester,Office Supplies,Envelopes,Small Box,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",253,67.28723404,10,376,6,38,7,Regular Air,5/29/2015,5/28/2015,England,GB101493,United Kingdom,53.50041526,-2.247987103,Europe,Northern Europe,
8723,86900,Critical,3154,Faye Manning,Consumer,Denver,Office Supplies,Storage & Organization,Small Box,Portfile Personal File Boxes,27,13.5678392,11,199,8,19,9,Regular Air,5/31/2015,5/28/2015,Colorado,US10939,United States,39.73918805,-104.984016,America,North America,David Buchwald
7575,90725,Low,2765,Tracy Schultz,Corporate,Boise,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",-5,-11.9047619,7,42,1,6,2,Regular Air,5/31/2015,5/28/2015,Idaho,US10959,United States,43.60859011,-116.2274899,America,North America,David Buchwald
8282,56486,Critical,3011,Tammy Raynor,Corporate,Riyadh,Office Supplies,Paper,Small Box,Xerox 1947,-23,-23.46938776,16,98,5,6,5,Regular Air,5/30/2015,5/28/2015,Ar Riyad,SA101476,Saudi Arabia,24.64083315,46.77274166,Asia,Western Asia,
7414,89240,Medium,2709,Stanley Steele,Consumer,Donetsk,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,-40,-66.66666667,1,60,3,64,5,Regular Air,5/31/2015,5/28/2015,Donets'ka Oblast',UK101688,Ukraine,48.00000165,37.82998002,Europe,Eastern Europe,
7415,89240,Medium,2709,Stanley Steele,Consumer,Donetsk,Furniture,Office Furnishings,Medium Box,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,-980,-68.05555556,15,1440,26,96,56,Regular Air,5/31/2015,5/28/2015,Donets'ka Oblast',UK101688,Ukraine,48.00000165,37.82998002,Europe,Eastern Europe,
4567,87748,High,1713,Rosemary Stark,Corporate,Vancouver,Technology,Office Machines,Medium Box,TI 36X Solar Scientific Calculator,-6,-2.173913043,11,276,4,25,6,Regular Air,6/1/2015,5/29/2015,British Columbia,CA116601,Canada,49.27341658,-123.1216442,America,North America,Jane Doe
2023,86639,Low,759,Bernice F Day,Small Business,Adelaide,Technology,Telephones and Communication,Small Pack,Accessory39,-90,-81.08108108,5,111,2,22,3,Regular Air,6/6/2015,5/29/2015,South Australia,AU101679,Australia,-34.93498777,138.6000048,Oceania,Australia and New Zealand,
6501,86950,Medium,2393,Debbie Dillon,Corporate,San Diego,Office Supplies,Paper,Small Box,Xerox 216,-11,-84.61538462,2,13,0,7,8,Regular Air,6/1/2015,5/29/2015,California,US10934,United States,32.82002382,-117.1799899,America,North America,Janice Joplin
8629,87286,Not Specified,3124,Neil Barbee,Home Office,Charlotte,Office Supplies,Binders and Binder Accessories,Small Box,GBC VeloBinder Electric Binding Machine,851,63.79310345,11,1334,55,128,9,Regular Air,6/1/2015,5/30/2015,Florida,US10911,United States,35.20499453,-80.83003809,America,North America,Belinda Stonarch
4874,91543,Critical,1802,Jack Morse,Corporate,Vijayawada,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,"*Staples* vLetter Openers, 2/Pack",29,70.73170732,11,41,2,4,1,Regular Air,6/3/2015,6/1/2015,Andhra Pradesh,IN11434,India,16.51995933,80.63000321,Asia,Southern Asia,
8431,88191,High,3069,Tiffany Merrill,Consumer,Tokyo,Furniture,Office Furnishings,Small Pack,Artistic Insta-Plaque,134,68.02030457,12,197,5,17,4,Regular Air,6/4/2015,6/1/2015,Tokyo-to,JP101525,Japan,35.68501691,139.7514074,Asia,Eastern Asia,
8430,88191,High,3069,Tiffany Merrill,Consumer,Aomori,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Every-Day Chair Series Swivel Task Chairs,616,33.15392896,15,1858,66,128,30,Delivery Truck,6/4/2015,6/1/2015,Aomori-ken,JP101537,Japan,40.82503908,140.7100052,Asia,Eastern Asia,
7709,89743,High,2817,Paul W French,Corporate,Riyadh,Technology,Telephones and Communication,Small Pack,Accessory32,-18,-10.58823529,3,170,6,59,1,Express Air,6/3/2015,6/1/2015,Ar Riyad,SA101476,Saudi Arabia,24.64083315,46.77274166,Asia,Western Asia,
4153,87425,Not Specified,1556,Carol Wood,Consumer,Madrid,Office Supplies,Labels,Small Box,Avery 482,-2,-11.76470588,6,17,1,3,1,Regular Air,6/4/2015,6/2/2015,Provincia de Madrid,ES101426,Spain,40.40002626,-3.683351686,Europe,Southern Europe,
2101,86868,Not Specified,797,Eileen Riddle,Corporate,Yaroslavl,Office Supplies,Pens & Art Supplies,Wrap Bag,Dixon Ticonderoga Core-Lock Colored Pencils,-3,-16.66666667,2,18,1,10,2,Regular Air,6/5/2015,6/1/2015,Yaroslavskaya Oblast',RU101488,Russia,57.61998293,39.87001054,Europe,Eastern Europe,
7500,89019,Medium,2737,Rachel Bates,Small Business,Rome,Office Supplies,Storage & Organization,Small Box,Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,-56,-29.78723404,12,188,5,16,9,Regular Air,6/3/2015,6/1/2015,Provincia di Roma,IT101425,Italy,41.89595563,12.48325842,Europe,Southern Europe,
2102,86868,Not Specified,797,Eileen Riddle,Corporate,Ryazan,Office Supplies,Storage & Organization,Large Box,Space Solutions Commercial Steel Shelving,-693,-84,13,825,42,68,35,Regular Air,6/4/2015,6/1/2015,Ryazanskaya Oblast',RU101480,Russia,54.61995933,39.71999385,Europe,Eastern Europe,
4154,87425,Not Specified,1556,Carol Wood,Consumer,Barcelona,Office Supplies,Paper,Small Box,Xerox 1964,-461,-230.5,9,200,9,24,12,Regular Air,6/4/2015,6/1/2015,Provincia di Barcelona,ES101694,Spain,41.38329958,2.183370319,Europe,Southern Europe,
3064,87520,Not Specified,1170,Jessie Houston,Consumer,Yaounde,Office Supplies,Envelopes,Small Box,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",121,67.97752809,19,178,10,10,1,Regular Air,6/4/2015,6/2/2015,,,Cameroon,3.8667,11.5167,Africa,Middle Africa,
374,91087,Critical,142,Brooke Weeks Taylor,Small Business,Manchester,Office Supplies,Paper,Small Box,Xerox 1964,89,29.27631579,13,304,7,24,12,Regular Air,6/4/2015,6/2/2015,England,GB101493,United Kingdom,53.50041526,-2.247987103,Europe,Northern Europe,
3065,87520,Not Specified,1170,Jessie Houston,Consumer,Tel Aviv,Technology,Telephones and Communication,Small Box,5125,272,21.36684996,6,1273,22,212,8,Regular Air,6/5/2015,6/2/2015,,,Israel,32.0667,34.8,Asia,Western Asia,
9327,87473,Medium,3374,Jamie Ward,Corporate,Austin,Furniture,Tables,Jumbo Box,"Bevis Round Conference Table Top, X-Base",64,4.269513009,8,1499,39,189,29,Delivery Truck,6/5/2015,6/2/2015,Texas,US10908,United States,30.26694969,-97.74277836,America,North America,Kevin Jernagan
376,91087,Critical,144,Marguerite Moss,Small Business,Cardiff,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Fiskars Softgrip Scissors,-2,-3.03030303,6,66,2,12,3,Regular Air,6/4/2015,6/2/2015,England,GB101410,United Kingdom,51.49999473,-3.22500757,Europe,Northern Europe,
3662,88729,High,1389,Jean Khan,Consumer,Recife,Office Supplies,Labels,Small Box,Avery 494,28,65.11627907,17,43,3,3,1,Regular Air,6/6/2015,6/3/2015,Pernambuco,BR111660,Brazil,-8.075645326,-34.91560551,America,South America,
226,90596,Low,87,Norman Shields,Corporate,Cardiff,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer Files,1828,59.40851479,19,3077,160,170,20,Regular Air,6/9/2015,6/3/2015,England,GB101410,United Kingdom,51.49999473,-3.22500757,Europe,Northern Europe,
3584,88184,Medium,1357,Marguerite Yu,Home Office,Rio de Janeiro,Technology,Telephones and Communication,Small Box,Timeport L7089,484,41.68819983,9,1161,51,133,8,Regular Air,6/6/2015,6/3/2015,Rio de Janeiro,BR121660,Brazil,-22.92502317,-43.22502079,America,South America,
6170,89571,Low,2268,Carlos Adkins,Small Business,Vancouver,Furniture,Tables,Jumbo Box,"Bevis Round Bullnose 29"" High Table Top",134,3.125728948,17,4287,281,274,67,Delivery Truck,6/8/2015,6/3/2015,British Columbia,CA116601,Canada,49.27341658,-123.1216442,America,North America,Jane Doe
8703,88543,Not Specified,3151,Glenda Hunter,Corporate,San Francisco,Furniture,Tables,Jumbo Box,Bevis Rectangular Conference Tables,-130,-9.468317553,9,1373,51,154,46,Delivery Truck,6/4/2015,6/3/2015,California,94010,United States,37.74000775,-122.4599777,America,North America,Janice Joplin
4658,85866,Not Specified,1737,Danielle Myers,Corporate,Beijing,Furniture,Office Furnishings,Small Pack,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",-126,-26.52631579,16,475,24,33,4,Regular Air,6/6/2015,6/3/2015,,,China,39.9167,116.3833,Asia,Eastern Asia,
4659,85866,Not Specified,1737,Danielle Myers,Corporate,Beijing,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 308,-15,-78.94736842,11,19,0,2,1,Express Air,6/6/2015,6/3/2015,,,China,39.9167,116.3833,Asia,Eastern Asia,
8953,89564,Low,3238,Kathleen P Bloom,Corporate,Houston,Technology,Telephones and Communication,Small Box,8890,-13,-2.260869565,5,575,23,122,6,Regular Air,6/7/2015,6/4/2015,Alabama,US10857,United States,29.81997438,-95.33997929,America,North America,Kevin Jernagan
6499,91123,Not Specified,2391,Jacob McNeill,Corporate,Milwaukee,Office Supplies,Paper,Small Box,Xerox 23,-22,-26.19047619,13,84,4,7,5,Express Air,6/6/2015,6/4/2015,Wisconsin,US10903,United States,43.05265505,-87.91996708,America,North America,Chris Walker
2010,90437,High,754,Helen Lyons,Corporate,Sydney,Furniture,Tables,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,-438,-50.46082949,4,868,40,231,70,Delivery Truck,6/6/2015,6/4/2015,State of New South Wales,2000,Australia,-33.92001097,151.1851798,Oceania,Australia and New Zealand,
6498,91123,Not Specified,2391,Jacob McNeill,Corporate,Baltimore,Technology,Office Machines,Medium Box,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",-1407,-133.3649289,1,1055,21,1055,14,Regular Air,6/7/2015,6/4/2015,Maryland,US10853,United States,39.29999005,-76.61998499,America,North America,Bill O'Reilly
7918,87633,High,2884,Stuart C Robinson,Consumer,Stockholm,Office Supplies,Appliances,Small Box,Hoover WindTunnel™ Plus Canister Vacuum,1190,68.23394495,5,1744,117,383,20,Regular Air,6/7/2015,6/5/2015,,,Sweden,59.3294,18.0686,Europe,Northern Europe,
7898,21958,High,2882,Andrew Gonzalez,Consumer,Stockholm,Office Supplies,Appliances,Small Box,Hoover WindTunnel™ Plus Canister Vacuum,707,9.650559651,21,7326,545,383,20,Regular Air,6/7/2015,6/5/2015,,,Sweden,59.3294,18.0686,Europe,Northern Europe,
1878,55392,Critical,699,Jenny Gold,Consumer,Vancouver,Office Supplies,Pens & Art Supplies,Wrap Bag,"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",39,19.40298507,30,201,9,7,1,Regular Air,6/8/2015,6/6/2015,British Columbia,CA116601,Canada,49.27341658,-123.1216442,America,North America,Jane Doe
1925,87978,Critical,711,Pam Anthony,Consumer,Adelaide,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Liquid Accent™ Tank-Style Highlighters,4,9.523809524,15,42,1,3,1,Regular Air,6/9/2015,6/6/2015,South Australia,AU101679,Australia,-34.93498777,138.6000048,Oceania,Australia and New Zealand,
1879,55392,Critical,699,Jenny Gold,Consumer,Victoria,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Liquid Accent™ Tank-Style Highlighters,3,1.829268293,59,164,11,3,1,Regular Air,6/9/2015,6/6/2015,British Columbia,CA116602,Canada,48.43328269,-123.3500009,America,North America,Jane Doe
1966,90360,Low,737,Danny Vaughn,Consumer,Perth,Office Supplies,Paper,Small Box,Xerox 1937,408,68.45637584,12,596,12,51,6,Regular Air,6/15/2015,6/7/2015,Western Australia,AU101630,Australia,-31.95501463,115.8399987,Oceania,Australia and New Zealand,
9401,87535,Low,3397,Andrea Shaw,Small Business,Jamestown,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6168,65.69389711,7,9389,314,1341,20,Regular Air,6/10/2015,6/7/2015,North Dakota,US58402,United States,46.90601158,-98.70297815,America,North America,Richard Wark
7657,87555,High,2794,Connie Bunn,Corporate,Jackson,Office Supplies,Paper,Wrap Bag,Wirebound Voice Message Log Book,15,65.2173913,5,23,1,5,1,Regular Air,6/8/2015,6/7/2015,Alabama,US10842,United States,35.61486615,-88.81389185,America,North America,Kevin Jernagan
4439,86723,Low,1672,Sidney Scarborough,Small Business,Johannesburg,Furniture,Chairs & Chairmats,Jumbo Drum,Global Commerce™ Series High-Back Swivel/Tilt Chairs,15,1.696832579,3,884,31,301,70,Delivery Truck,6/13/2015,6/7/2015,Gauteng,ZA101697,South Africa,-26.17004474,28.03000972,Africa,Southern Africa,
4440,86723,Low,1672,Sidney Scarborough,Small Business,Pretoria,Office Supplies,Paper,Small Box,Xerox 194,-218,-23.79912664,17,916,57,59,14,Regular Air,6/10/2015,6/7/2015,Gauteng,ZA101571,South Africa,-25.70692055,28.22942908,Africa,Southern Africa,
3634,88212,Critical,1374,Earl Buck,Home Office,Rio de Janeiro,Office Supplies,Appliances,Small Box,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,-21,-47.72727273,1,44,1,46,4,Regular Air,6/9/2015,6/7/2015,Rio de Janeiro,BR121660,Brazil,-22.92502317,-43.22502079,America,South America,
7217,90951,Low,2638,Alicia Wood Shah,Consumer,Riyadh,Technology,Computer Peripherals,Small Box,Gyration Ultra Cordless Optical Suite,852,64.74164134,13,1316,65,107,7,Express Air,6/9/2015,6/8/2015,Ar Riyad,SA101476,Saudi Arabia,24.64083315,46.77274166,Asia,Western Asia,
916,88685,Critical,351,Juanita Coley Knox,Home Office,London,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme Elite Stainless Steel Scissors,10,18.86792453,6,53,2,9,3,Express Air,6/12/2015,6/9/2015,England,E1 1,United Kingdom,51.49999473,-0.116721844,Europe,Northern Europe,
907,17446,Critical,349,Kim Weiss,Home Office,Birmingham,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme Elite Stainless Steel Scissors,6,2.97029703,23,202,7,9,3,Express Air,6/12/2015,6/9/2015,England,GB101495,United Kingdom,52.47497398,-1.919996787,Europe,Northern Europe,
6615,24869,Not Specified,2431,Troy Cassidy,Consumer,Los Angeles,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Plastic Binding Systems Combs,-9,-4.838709677,21,186,10,9,6,Regular Air,6/12/2015,6/10/2015,California,US10932,United States,33.98997825,-118.1799805,America,North America,Janice Joplin
6625,89095,Not Specified,2433,Debra P May,Consumer,Riyadh,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Plastic Binding Systems Combs,-7,-15.90909091,5,44,2,9,6,Regular Air,6/12/2015,6/10/2015,Ar Riyad,SA101476,Saudi Arabia,24.64083315,46.77274166,Asia,Western Asia,
8965,88329,High,3243,Marlene Phillips,Small Business,Lincoln,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",-24,-104.3478261,3,23,0,8,4,Regular Air,6/11/2015,6/10/2015,Arkansas,US10841,United States,40.81997479,-96.68000086,America,North America,Kevin Jernagan
8483,88240,Not Specified,3078,Kate McKenna,Small Business,Albany,Office Supplies,Pens & Art Supplies,Wrap Bag,4009 Highlighters by Sanford,23,65.71428571,9,35,2,4,1,Regular Air,6/15/2015,6/11/2015,New York,US10878,United States,44.62049217,-123.086942,America,North America,Anand Prashad
8482,88240,Not Specified,3078,Kate McKenna,Small Business,Glendale,Office Supplies,Paper,Small Box,Xerox 1932,115,63.88888889,5,180,8,37,5,Regular Air,6/12/2015,6/11/2015,Arizona,US85302,United States,33.58194114,-112.1958238,America,North America,Kevin Jernagan
3901,91115,High,1466,Wesley Reid,Small Business,Sao Paulo,Technology,Telephones and Communication,Small Box,5180,245,35.20114943,10,696,17,70,9,Regular Air,6/14/2015,6/11/2015,São Paulo,BR131660,Brazil,-23.55867959,-46.62501998,America,South America,
8489,53476,Not Specified,3079,Andrew Levine,Small Business,Jackson,Office Supplies,Paper,Small Box,Xerox 1932,146,19.36339523,21,754,39,37,5,Regular Air,6/12/2015,6/11/2015,Alabama,US10842,United States,35.61486615,-88.81389185,America,North America,Kevin Jernagan
8490,53476,Not Specified,3079,Andrew Levine,Small Business,Salt Lake City,Office Supplies,Pens & Art Supplies,Wrap Bag,4009 Highlighters by Sanford,19,13.66906475,36,139,10,4,1,Regular Air,6/15/2015,6/11/2015,Utah,US84105,United States,40.7750163,-111.9300519,America,North America,David Buchwald
8492,53476,Not Specified,93078,Joseph Ilouni,Small Business,Philadelphia,Office Supplies,Storage & Organization,Small Box,Fellowes Staxonsteel Drawer Files,1102,8.666928824,63,12715,487,204,20,Express Air,6/12/2015,6/11/2015,Pennsylvania,US10894,United States,39.99997316,-75.16999597,America,North America,Anand Prashad
